participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt,resp_ret_confidence.keys,resp_ret_confidence.rt,ep1,ep2,ep3,ep4,ep5,ep6,ep7,ep8,sem1,sem2,sem3,sem4,sem5,sem6,spa1,spa2,spa3,spa4,spa5,spa6,fut1,fut2,fut3,fut4,fut5,fut6,per_1,per_2,per_3,per_4,sun_1,sun_2,sun_3,sun_4,shop_1,shop_2,shop_3,shop_4,scene_1,scene_2,scene_3,scene_4,age
161,22,16,Travel,Computer,George,Field,,10,4.018518519,0.625,object,person,place,1,6.55,4,1,1.722,1,1,6.202,1,1,0.768,1,1,2.043,2,1,6.565,2,10,1,1.268,4.648148148,2.204,4,3,4,5,2,5,3,4,4,2,4,3,2,3,3,3,5,1,2,5,4,4,2,4,4,2,2,1,1,3,3,2,1,2,3,2,2,3,2,2,2,2,0
161,18,17,DIY,Chair,Beyonce,Winecellar,11.783,1,2.662037037,2.208,person,object,place,0,8.376,1,1,5.728,3,1,7.963,4,1,1.751,2,1,0.723,1,1,1.178,1,8,2,0.981,3.305555556,5.041,4,3,4,5,2,5,3,4,4,2,4,3,2,3,3,3,5,1,2,5,4,4,2,4,4,2,2,1,1,3,3,2,1,2,3,2,2,3,2,2,2,2,0
161,1,18,Date,Jug,Helena,Studio,,2,1.625,1.37,person,place,object,0,9.009,2,0,4.967,2,0,3.718,4,1,1.525,1,1,8.543,2,1,2.047,2,12,3,1.021,1.763888889,1.579,4,3,4,5,2,5,3,4,4,2,4,3,2,3,3,3,5,1,2,5,4,4,2,4,4,2,2,1,1,3,3,2,1,2,3,2,2,3,2,2,2,2,0
161,21,19,Home,Gardengloves,Britney,Cabin,4.029,6,3.689814815,2.01,place,object,person,1,4.13,2,0,1.724,3,1,13.981,3,1,1.216,1,1,1.057,2,1,1.065,2,18,3,1.445,4.185185185,2.495,4,3,4,5,2,5,3,4,4,2,4,3,2,3,3,3,5,1,2,5,4,4,2,4,4,2,2,1,1,3,3,2,1,2,3,2,2,3,2,2,2,2,0
161,23,20,Eating,Hammock,Brad,Restaurant,4.668,20,5.62962963,0.519,person,object,place,1,2.116,1,1,2.347,3,1,0.813,3,1,5.963,1,1,4.417,2,0,3.379,1,6,1,0.377,5.717592593,1.108,4,3,4,5,2,5,3,4,4,2,4,3,2,3,3,3,5,1,2,5,4,4,2,4,4,2,2,1,1,3,3,2,1,2,3,2,2,3,2,2,2,2,0
161,6,21,Sightseeing,Ladder,Keanu,Beach,5.046,22,4.675925926,0.554,object,place,person,1,7.954,2,1,2.43,1,0,1.161,2,0,0.836,1,0,1.943,1,1,4.265,2,23,1,0.421,5.092592593,0.837,4,3,4,5,2,5,3,4,4,2,4,3,2,3,3,3,5,1,2,5,4,4,2,4,4,2,2,1,1,3,3,2,1,2,3,2,2,3,2,2,2,2,0
161,4,22,Exercise,Beachball,Will,Casino,8.997,8,5.587962963,1.508,object,person,place,1,6.685,1,1,5.942,2,1,2.186,2,1,5.091,1,1,3.724,2,1,0.654,1,13,1,0.98,5.680555556,2.044,4,3,4,5,2,5,3,4,4,2,4,3,2,3,3,3,5,1,2,5,4,4,2,4,4,2,2,1,1,3,3,2,1,2,3,2,2,3,2,2,2,2,0
161,16,23,Winter,Record,David,DiningRoom,11.051,9,4.916666667,1.784,place,person,object,1,9.098,2,1,6.383,2,1,1.779,3,1,0.994,1,0,2.178,2,1,0.788,1,11,1,0.713,5.37037037,1.095,4,3,4,5,2,5,3,4,4,2,4,3,2,3,3,3,5,1,2,5,4,4,2,4,4,2,2,1,1,3,3,2,1,2,3,2,2,3,2,2,2,2,0
161,17,24,Summer,Puppy,Sandra,Circus,7.113,12,4.351851852,1.162,object,person,place,1,13.06,4,1,0.732,4,1,2.161,1,1,2.857,2,1,2.884,1,1,1.078,2,24,1,0.988,5.050925926,0.907,4,3,4,5,2,5,3,4,4,2,4,3,2,3,3,3,5,1,2,5,4,4,2,4,4,2,2,1,1,3,3,2,1,2,3,2,2,3,2,2,2,2,0
162,13,1,Errands,Stopwatch,Tom,Icerink,16.858,24,5.99858941,0.52,place,object,person,1,3.272,3,1,1.571,4,1,0.653,1,1,1.854,1,0,2.039,2,1,1.773,2,8,1,0.661,5.993033854,1.357,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,21,2,Home,Gardengloves,Britney,Cabin,9.227,5,1.022287326,0.54,place,object,person,0,11.649,3,0,4.657,4,0,3.086,4,1,2.354,1,1,1.806,2,0,4.189,1,3,1,1.872,1.000499132,1.204,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,8,3,Competition,Goggles,Princess,Savannah,7.475,8,1.303016493,1.57,place,object,person,0,9.737,4,0,8.956,2,0,4.14,2,0,1.788,2,0,1.059,1,1,4.495,1,6,1,0.855,1.546592882,2.54,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,1,4,Date,Jug,Helena,Studio,11.655,4,3.756792535,1.322,person,place,object,0,6.408,1,0,4.654,1,1,3.89,2,0,2.203,2,1,2.573,2,1,1.519,2,15,2,3.534,2.787630208,1.606,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,10,5,Work,Easel,Sean,Aquarium,16.867,3,1.320659722,2.905,object,place,person,0,8.391,4,0,6.537,3,0,9.991,1,1,2.457,1,1,2.526,2,1,6.638,1,13,3,1.839,1.112586806,3.456,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,20,6,Friends,Backpack,Daniel,Bridge,13.853,6,1.291493056,1.988,object,place,person,0,11.107,1,0,3.767,3,0,2.785,1,1,1.684,2,0,2.506,2,1,2.321,1,11,1,0.712,2.45952691,2.77,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,12,7,Studying,Trampoline,Elvis,Classroom,,13,1.998263889,1.772,place,person,object,1,3.753,4,1,4.712,4,0,3.171,3,0,2.041,1,1,4.902,2,0,1.37,2,20,1,1.589,2.079340278,2.272,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,7,8,Art,Headphones,Nicole,Avenue,8.567,23,2.438563368,0.688,person,object,place,1,8.468,2,1,2.861,2,0,5.789,4,0,4.195,2,0,2.063,1,1,3.136,1,9,2,2.625,2.180273438,1.406,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,11,9,Games,Binoculars,Harrison,Lake,17.942,20,2.014019097,1.438,object,place,person,0,5.652,1,0,3.42,3,1,1.66,2,1,1.277,1,1,1.404,1,0,1.544,1,18,1,0.707,2.876757813,1.289,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,4,10,Exercise,Beachball,Will,Casino,5.638,22,1.498242188,0.587,object,person,place,1,4.058,1,0,4.003,4,0,2.447,1,1,1.187,1,1,1.239,2,1,3.127,1,10,1,0.62,1.552560764,1.021,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,6,11,Sightseeing,Ladder,Keanu,Beach,18.158,15,5.986914063,0.456,object,place,person,1,4.373,2,1,1.796,1,1,1.235,3,0,1.11,1,0,1.031,1,1,2.072,2,14,1,1.034,5.986914063,1.889,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,9,12,Shopping,Duster,Robin,Kitchen,5.753,12,5.927300347,0.922,place,object,person,1,7.512,4,1,2.872,2,1,1.46,1,0,2.489,1,1,1.555,1,0,2.438,2,5,1,1.16,5.026258681,3.338,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,24,13,Family,Extinguisher,Anne,Basketball,6.526,7,3.787152778,0.855,person,place,object,0,4.902,1,0,5.054,1,0,4.955,4,1,2.606,1,1,2.654,1,0,1.211,1,22,3,1.483,2.523719618,1.737,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,19,14,Holiday,Wine,Julia,Pool,6.28,11,1.796006944,1.638,person,object,place,0,5.875,2,1,2.922,4,1,4.144,2,1,3.088,2,1,0.889,1,1,1.655,2,4,3,2.557,2.79468316,1.908,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,22,15,Travel,Computer,George,Field,4.831,17,1.448632813,0.804,object,person,place,0,10.421,2,1,4.988,1,1,2.646,1,1,2.909,1,1,1.811,2,1,1.522,2,23,1,0.876,1.698958333,1.556,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,5,16,Party,Satchel,Judi,Bowling,4.698,14,3.452886285,3.19,place,person,object,1,4.834,3,0,3.508,1,0,5.586,3,0,6.169,1,1,1.105,1,0,1.252,1,2,2,2.771,2.383897569,1.471,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,23,17,Eating,Hammock,Brad,Restaurant,9.52,1,3.428776042,2.005,person,object,place,1,12.238,1,1,3.754,3,1,2.303,3,1,2.757,1,1,1.786,2,1,1.27,2,17,1,0.758,4.818446181,3.018,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,16,18,Winter,Record,David,DiningRoom,9.894,18,5.229665799,0.84,place,person,object,0,4.722,4,1,7.623,2,1,3.253,3,1,1.322,1,1,1.379,1,1,2.653,1,21,1,1.138,3.557356771,2.922,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,17,19,Summer,Puppy,Sandra,Circus,6.373,9,5.80390625,1.072,object,person,place,1,12.992,4,1,1.946,4,1,1.205,1,0,2.02,1,0,1.224,2,0,1.642,1,24,1,0.806,5.322265625,1.274,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,3,20,Music,Bike,Hugh,Lighthouse,8.221,21,2.905924479,1.839,person,place,object,0,7.44,1,1,2.15,1,1,0.257,1,1,2.172,2,1,1.872,2,0,1.188,1,1,1,1.738,3.640169271,1.422,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,18,21,DIY,Chair,Beyonce,Winecellar,14.259,19,5.956857639,0.754,person,object,place,1,2.788,2,1,2.002,3,1,1.206,4,1,2.098,2,0,1.923,2,1,1.554,1,16,1,0.727,5.425021701,1.12,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,14,22,Relaxing,Stroller,Dolly,Ski,16.44,2,4.576019965,2.304,place,person,object,1,3.436,1,1,1.473,1,1,1.542,2,0,4.777,1,1,2.93,2,1,1.22,1,7,1,2.189,5.12280816,1.722,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,2,23,Volunteer,Flowers,Jennifer,Waterfall,15.639,16,1.710590278,0.987,person,place,object,0,1.792,2,0,1.105,1,0,4.636,1,1,4.375,2,1,1.185,1,1,1.128,1,19,1,0.764,2.071180556,1.489,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
162,15,24,Celebration,Football,Meryl,Harbor,10.018,10,5.424479167,0.739,object,person,place,1,7.407,1,1,2.508,3,1,1.938,4,1,1.656,2,0,2.126,2,1,1.771,1,12,3,1.656,4.979817708,2.223,4,4,5,1,1,2,3,4,5,4,3,5,4,2,5,5,4,2,4,5,1,1,1,1,3,5,2,1,1,3,2,3,3,2,4,2,1,4,4,2,3,1,0
163,24,1,Family,Extinguisher,Anne,Basketball,,16,1.023148148,0.4442,person,place,object,0,3.9922,2,0,1.8856,3,0,0.3838,2,0,2.0831,2,1,1.2504,1,1,2.1663,2,19,1,0.4037,1.023148148,1.4205,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,5,2,Party,Satchel,Judi,Bowling,,13,1.013888854,0.431,place,person,object,0,5.124,2,0,1.9512,2,1,1.971,1,0,1.9083,1,0,2.1712,2,1,1.8854,2,20,2,1.9491,1.013888854,1.8528,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,3,3,Music,Bike,Hugh,Lighthouse,18.4991,18,1.055555591,0.7104,person,place,object,0,1.9749,3,0,0.6706,2,1,0.257,1,1,0.8112,2,1,2.4457,2,1,2.3907,2,9,3,0.9001,1.055555591,1.3254,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,10,4,Work,Easel,Sean,Aquarium,12.0154,1,1.32870381,1.8717,object,place,person,0,7.8568,4,0,4.3727,1,0,8.3731,2,1,2.2601,1,0,2.303,1,1,2.3836,1,8,2,1.4334,1.087963034,3.2551,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,6,5,Sightseeing,Ladder,Keanu,Beach,10.6254,19,1.018518589,1.2544,object,place,person,0,2.4134,3,0,0.3339,2,0,0.7611,2,1,1.1178,2,0,2.1614,1,1,1.5007,2,1,1,1.3369,1.050926032,1.4032,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,17,6,Summer,Puppy,Sandra,Circus,6.7537,11,3.592592593,2.2388,object,person,place,0,3.4445,1,0,4.756,2,1,1.3837,1,0,2.9002,1,1,4.7167,1,0,1.3716,1,16,2,0.836,1.023148148,4.93,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,13,7,Errands,Stopwatch,Tom,Icerink,,2,1.203703774,1.504,place,object,person,1,4.2426,3,0,4.1176,2,0,4.4836,2,1,2.0374,1,1,1.8835,1,0,3.6281,1,21,1,1.3864,1.203703774,1.944,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,11,8,Games,Binoculars,Harrison,Lake,11.335,6,1.041666737,1.9719,object,place,person,0,5.5347,4,1,1.493,2,0,1.1086,4,0,3.6163,2,1,1.8235,1,0,1.217,1,2,1,0.6466,1.050926032,3.0317,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,22,9,Travel,Computer,George,Field,17.7136,15,1.013888854,0.5582,object,person,place,0,2.9187,2,0,0.7169,3,1,3.9102,1,1,1.6135,1,0,1.9707,1,1,1.1403,2,13,1,0.3511,1.013888854,1.8443,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,21,10,Home,Gardengloves,Britney,Cabin,,20,1.027777884,0.566,place,object,person,1,12.2486,2,1,2.2052,1,1,1.9706,3,1,1.5865,1,0,1.8017,1,1,1.2337,2,23,3,0.7372,1.037037002,1.6259,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,14,11,Relaxing,Stroller,Dolly,Ski,5.96,7,3.078703774,2.0265,place,person,object,1,4.5233,1,0,3.0771,3,1,3.7207,2,1,1.7737,2,0,3.7338,1,1,2.5131,1,15,3,1.3673,1.324074074,2.221,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,15,12,Celebration,Football,Meryl,Harbor,6.0273,14,1.032407443,0.4857,object,person,place,0,13.5483,4,1,2.3703,3,0,3.7845,2,0,2.0708,1,1,2.8426,1,1,1.6205,1,3,1,0.4668,1.041666737,1.32,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,19,13,Holiday,Wine,Julia,Pool,9.981,9,1.023148148,2.5131,person,object,place,0,4.1427,1,0,0.9693,1,1,4.9666,2,1,2.849,2,1,1.4062,1,1,3.8709,2,7,2,2.019,1.0,1.8037,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,9,14,Shopping,Duster,Robin,Kitchen,9.9168,24,4.319444656,0.6782,place,object,person,1,3.5345,4,1,1.6039,2,1,2.0964,1,1,1.5957,2,0,2.1338,2,1,2.2355,1,24,1,1.0517,3.708333333,1.8701,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,7,15,Art,Headphones,Nicole,Avenue,7.9736,23,1.013888854,0.4447,person,object,place,0,7.8527,4,0,3.272,3,0,0.3835,2,0,1.7188,2,1,1.5021,2,1,1.1941,1,11,1,0.5963,1.013888854,1.2787,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,2,16,Volunteer,Flowers,Jennifer,Waterfall,6.7327,3,4.115740882,2.296,person,place,object,1,11.1152,1,0,5.0995,2,1,28.713,4,1,3.1828,2,0,3.4893,2,1,2.5583,1,18,1,0.6335,1.518518554,2.9738,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,16,17,Winter,Record,David,DiningRoom,,10,2.500000071,1.6547,place,person,object,0,3.5559,1,1,1.7533,2,0,3.3458,4,1,1.7015,1,1,2.4915,1,1,1.1181,1,4,1,0.3865,1.620370441,2.4155,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,1,18,Date,Jug,Helena,Studio,10.0528,22,1.032407443,0.4475,person,place,object,0,1.3708,2,0,3.5046,1,1,1.8365,2,1,1.4067,1,0,1.2844,1,1,2.0667,2,17,3,0.6426,1.032407443,1.2439,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,12,19,Studying,Trampoline,Elvis,Classroom,9.3414,17,1.023148148,0.53,place,person,object,0,4.6944,2,0,1.0238,1,0,0.3012,2,1,1.2623,2,1,3.6578,2,1,1.5847,1,14,1,0.4581,1.069444444,1.2621,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,23,20,Eating,Hammock,Brad,Restaurant,8.7171,5,1.06018515,3.073,person,object,place,1,5.4575,1,0,4.1909,2,0,4.6381,2,0,2.4979,2,0,3.4861,1,1,3.0605,2,10,1,0.4691,1.745370476,2.1232,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,18,21,DIY,Chair,Beyonce,Winecellar,9.1984,21,1.046296296,0.5132,person,object,place,1,1.785,2,0,0.7343,2,0,0.9174,3,1,1.5537,2,1,2.0067,1,0,0.9255,2,22,1,0.4184,1.037037002,1.6035,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,4,22,Exercise,Beachball,Will,Casino,5.1996,8,1.018518589,1.8975,object,person,place,0,9.444,4,0,3.8769,3,0,4.341,3,1,2.7572,1,1,2.6599,2,1,1.2914,1,5,1,0.2798,1.027777884,2.2899,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,20,23,Friends,Backpack,Daniel,Bridge,7.4173,12,1.037037002,7.2096,object,place,person,1,4.0248,3,0,0.6936,2,0,1.8549,1,1,1.601,2,1,1.3204,1,1,1.5091,1,12,1,0.418,1.018518589,3.2473,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
163,8,24,Competition,Goggles,Princess,Savannah,3.64,4,3.796296367,1.8082,place,object,person,1,13.5749,1,1,5.9857,1,1,2.7348,4,1,2.6363,1,1,2.4621,2,1,1.1332,1,6,1,0.3509,3.12962963,2.9121,4,4,5,1,2,2,1,3,3,5,3,4,4,4,5,5,3,4,5,3,4,5,5,5,4,3,2,1,2,3,3,3,3,2,4,2,4,4,2,1,2,2,0
164,23,1,Eating,Hammock,Brad,Restaurant,12.9415,20,3.337962963,1.7004,person,object,place,0,9.9616,4,1,3.6895,3,0,11.5906,2,1,4.9099,1,1,3.6293,2,1,6.5946,2,21,1,1.7389,2.476851922,2.2418,4,4,1,1,2,2,1,2,4,5,5,4,4,5,1,1,5,4,1,5,5,5,4,5,5,1,4,5,2,4,3,3,5,5,4,2,3,5,3,2,4,2,0
164,11,2,Games,Binoculars,Harrison,Lake,17.3549,9,1.509259259,1.3448,object,place,person,0,13.6989,2,0,15.1891,1,1,7.7604,2,0,6.9816,2,1,4.5727,1,1,2.0432,2,13,1,1.1644,1.916666631,2.0412,4,4,1,1,2,2,1,2,4,5,5,4,4,5,1,1,5,4,1,5,5,5,4,5,5,1,4,5,2,4,3,3,5,5,4,2,3,5,3,2,4,2,0
164,16,3,Winter,Record,David,DiningRoom,10.9326,10,2.254629559,2.7587,place,person,object,0,11.5214,4,0,10.5658,3,0,3.9626,4,1,8.52,1,1,5.6816,1,1,2.1534,1,2,1,1.3691,1.050926032,2.7314,4,4,1,1,2,2,1,2,4,5,5,4,4,5,1,1,5,4,1,5,5,5,4,5,5,1,4,5,2,4,3,3,5,5,4,2,3,5,3,2,4,2,0
164,6,4,Sightseeing,Ladder,Keanu,Beach,,16,2.990740741,2.058,object,place,person,0,13.6156,1,1,15.403,1,0,8.3535,1,0,5.5616,1,1,4.127,2,1,3.6076,2,14,1,1.3026,1.138888889,2.4562,4,4,1,1,2,2,1,2,4,5,5,4,4,5,1,1,5,4,1,5,5,5,4,5,5,1,4,5,2,4,3,3,5,5,4,2,3,5,3,2,4,2,0
164,10,5,Work,Easel,Sean,Aquarium,3.4214,5,1.106481446,4.6817,object,place,person,1,8.9112,2,0,6.6102,3,1,3.9999,4,0,4.0137,2,1,8.1845,2,1,3.1056,1,10,1,2.2369,2.407407478,3.3001,4,4,1,1,2,2,1,2,4,5,5,4,4,5,1,1,5,4,1,5,5,5,4,5,5,1,4,5,2,4,3,3,5,5,4,2,3,5,3,2,4,2,0
164,8,6,Competition,Goggles,Princess,Savannah,11.4562,13,5.138889313,3.6691,place,object,person,1,17.9323,1,1,5.9238,1,1,9.0539,4,1,2.3907,1,0,2.454,1,0,8.3502,2,18,1,1.2442,4.717592734,3.3852,4,4,1,1,2,2,1,2,4,5,5,4,4,5,1,1,5,4,1,5,5,5,4,5,5,1,4,5,2,4,3,3,5,5,4,2,3,5,3,2,4,2,0
164,1,7,Date,Jug,Helena,Studio,11.6561,23,2.388888889,4.0436,person,place,object,1,10.0342,3,1,14.0507,3,1,4.8748,2,0,5.5667,2,0,5.4845,1,1,2.3205,2,22,2,3.3975,4.888888889,2.2159,4,4,1,1,2,2,1,2,4,5,5,4,4,5,1,1,5,4,1,5,5,5,4,5,5,1,4,5,2,4,3,3,5,5,4,2,3,5,3,2,4,2,0
164,19,8,Holiday,Wine,Julia,Pool,17.3989,24,2.226851852,2.8138,person,object,place,1,12.9694,3,1,8.5494,4,1,5.8156,2,1,4.5411,2,1,2.8874,1,1,6.5482,2,12,2,2.6563,1.023148148,2.9196,4,4,1,1,2,2,1,2,4,5,5,4,4,5,1,1,5,4,1,5,5,5,4,5,5,1,4,5,2,4,3,3,5,5,4,2,3,5,3,2,4,2,0
164,2,9,Volunteer,Flowers,Jennifer,Waterfall,9.9076,18,5.91203732,1.8416,person,place,object,1,8.9981,1,1,1.4925,3,1,2.1488,4,1,3.5506,2,0,2.8479,2,1,3.6827,1,6,1,3.4986,5.833333757,1.7974,4,4,1,1,2,2,1,2,4,5,5,4,4,5,1,1,5,4,1,5,5,5,4,5,5,1,4,5,2,4,3,3,5,5,4,2,3,5,3,2,4,2,0
